"商品特定コード指定","システム商品コード","独自商品コード","商品名","販売価格","数量","オプショングループ"
"0","000000001972","w-fuxe754h03","【訳あり】 富士通 LIFEBOOK E754/H 15.6インチ 第4世代 Core i5 4300M メモリ8GB 新品SSD256GB テンキー 無線LAN Bluetooth Windows11 Pro ノートパソコン Office付き 中古","16800","0","[SP4180]"
"0","000000001973","w-hpr450g202","【訳あり】 HP ProBook 450 G2 WEBカメラ 15.6インチ 第4世代 Core i5 4210M メモリ8GB 新品SSD256GB DVDROM 無線LAN テンキー Bluetooth Windows11 Proノートパソコン Office付き 中古","15800","0","[SP4180]"
"0","000000001974","w-hpx430g602","【訳あり】 HP ProBook 430 G6 WEBカメラ 第8世代 Core i3 8145U メモリ8GB 新品SSD256GB 13.3インチ USB3.0 無線LAN Bluetooth Windows11 Pro Office付き | 中古ノートパソコン 中古パソコン ノートパソコン ノートPC 軽量 モバイル 中古","21800","0","[SP4180]"
"0","000000001975","w-nexvk22tnnl01","【訳あり】 NEC VersaPro VK22T/NV-N UltraLite タイプVN 2in1 WEBカメラ タブレットPC 13.3インチ 第5世代 Core i5 5200U メモリ4GB SSD256GB 無線LAN Windows11 Pro ノートパソコン Office付き 軽量 コンバーチブル型ノートパソコン 中古","18800","1","[SP4150]"
"0","000000001976","w-nexvk22tnnl02","【訳あり】 NEC VersaPro VK22T/NV-N UltraLite タイプVN 2in1 WEBカメラ タブレットPC 13.3インチ 第5世代 Core i5 5200U メモリ4GB SSD256GB 無線LAN Windows11 Pro ノートパソコン Office付き 軽量 コンバーチブル型ノートパソコン 中古","18800","1","[SP4150]"
"0","000000001977","w-nexvk23tgvdy01","【訳あり】 2in1 タブレットPC NEC VersaPro VK23T/GV-U WEBカメラ UltraLite タイプVG 第6世代 Core i5 6200U メモリ8GB 新品SSD256GB 13.3インチ フルHD 無線LAN Windows11 Pro Office付き | 中古ノートパソコン 中古パソコン ノートパソコン 中古","22800","0","[SP4150]"
"0","000000001978","w-torb55f02","【訳あり】 東芝 dynabook B55/F 15.6インチ 第6世代 Core i5 6200U メモリ8GB 新品SSD256GB DVDROM テンキー 無線LAN Bluetooth Windows11 Proノートパソコン Office付き 中古","23800","0","[SP4160]"
"0","000000001979","n-fura57701","富士通 LIFEBOOK A577 15.6インチ 第7世代 Core i5 7200U メモリ8GB SSD256GB DVDROM 無線LAN Windows11 Pro Office付き ノートパソコン 中古","26999","77","[SP4280]"
"0","000000001980","n-fura57701-d","【デカ盛りパソコン】メモリ16GB×新品SSD1TB搭載 ノートパソコン 中古ノートパソコン 中古パソコン パソコン ノートPC 富士通 LIFEBOOK A577 15.6インチ 第7世代 Core i5 7200U DVDROM 無線LAN Windows11 Pro Office付き 中古","47999","77","[SP3710]"
"0","000000001981","n-fura57701-m","【デカ盛りパソコン・マシマシ】メモリ32GB×新品SSD2TB搭載 ノートパソコン 中古ノートパソコン 中古パソコン パソコン ノートPC 富士通 LIFEBOOK A577 15.6インチ 第7世代 Core i5 7200U DVDROM 無線LAN Windows11 Pro Office付き 中古","71999","77","[SP4150]"
"0","000000001982","n-fura57901","富士通 LIFEBOOK A579 15.6インチ 第8世代 Core i5 8365U メモリ8GB SSD256GB DVDROM 無線LAN Windows11 Pro Office付き ノートパソコン 中古","29999","102","[SP4280]"
"0","000000001983","n-fura57901-d","【デカ盛りパソコン】メモリ16GB×新品SSD1TB搭載 ノートパソコン 中古ノートパソコン 中古パソコン パソコン ノートPC 富士通 LIFEBOOK A579 15.6インチ 第8世代 Core i5 8365U DVDROM 無線LAN Windows11 Pro Office付き 中古","50999","102","[SP3710]"
"0","000000001984","n-fura57901-m","【デカ盛りパソコン・マシマシ】メモリ32GB×新品SSD2TB搭載 ノートパソコン 中古ノートパソコン 中古パソコン パソコン ノートPC 富士通 LIFEBOOK A579 15.6インチ 第8世代 Core i5 8365U DVDROM 無線LAN Windows11 Pro Office付き 中古","74999","102","[SP4150]"
"0","000000001985","w-hpx430g501","test【訳あり】 HP ProBook 430 G5 Webカメラ 13.3インチ 第7世代 Core i3 7020U メモリ8GB 新品SSD256GB 無線LAN Bluetooth Windows11 Pro ノートパソコン Office付き 中古","18800","1","[SP4340]"
"0","000000001986","n-dex346001","DELL Latitude 3460 WEBカメラ 14インチ 第5世代 Core i3 5005U メモリ8GB 新品SSD256GB 無線LAN Bluetooth Windows11 Pro ノートパソコン Office付き 中古","17800","0","[SP4180]"
"0","000000001987","n-dex349004","DELL Latitude 3490 WEBカメラ 第8世代 Core i3 8130U メモリ8GB 新品SSD256GB 14インチ 無線LAN Bluetooth Windows11 Pro Office付き | 中古ノートパソコン 中古パソコン ノートパソコン 軽量 モバイル 【中古】 中古","23800","0","[SP4180]"
"0","000000001988","n-lext440s03","Lenovo ThinkPad T440s 14インチ 第4世代 Core i5 4300U メモリ8GB 新品SSD256GB 無線LAN Bluetooth Windows11 Pro ノートパソコン Office付き 中古","19800","0","[SP4180]"
"0","000000001989","n-torr73w4m01","東芝 dynabook R73/W4M WEBカメラ グラファイトブラック 13.3インチ 第4世代 Core i7 4810MQ メモリ8GB 新品SSD256GB DVDROM 無線LAN Bluetooth Windows11 Pro ノートパソコン Office付き 中古","25800","0","[SP4180]"
"0","000000001990","w-dexvo530001","【訳あり】 DELL Vostro 13 5300 WEBカメラ 第10世代 Core i5 10210U メモリ8GB 新品NVMe SSD250GB 13.3インチ 無線LAN Bluetooth Windows11 Pro ノートパソコン Office付き 中古","43800","1","[SP4830]"
"0","000000001991","w-fure756m01","【訳あり】 富士通 LIFEBOOK E756/M 15.6インチ 第6世代 Core i5 6300U メモリ8GB 新品SSD256GB DVDROM テンキー 無線LAN Bluetooth Windows11 Proノートパソコン Office付き 中古","22800","0","[SP4180]"
"0","000000001992","w-fuxa576px01","【訳あり】 富士通 LIFEBOOK A576/P 15.6インチ 第6世代 Core i5 6300U メモリ8GB 新品SSD256GB 無線LAN Bluetooth Windows11 Proノートパソコン Office付き 中古","22800","3","[SP4180]"
"0","000000001993","w-fuxu9310xd01","【訳あり】 富士通 LIFEBOOK U9310X/D WEBカメラ 13.3インチ 第10世代 Core i5 10310U メモリ8GB NVMe SSD256GB 無線LAN Bluetooth Windows11 Pro ノートパソコン Office付き 中古","39800","1","[SP4870]"
"0","000000001994","w-fuxu9311xf01","【訳あり】 富士通 LIFEBOOK U9311X/F WEBカメラ 13.3インチ 第11世代 Core i5 1145G7 メモリ8GB NVMe SSD256GB 無線LAN Bluetooth Windows11 Pro ノートパソコン Office付き 中古","45800","0","[SP4870]"
"0","000000001995","w-hpx430g301","【訳あり】 HP ProBook 430 G3 WEBカメラ 13.3インチ 第6世代 Core i5 6200U メモリ8GB 新品SSD256GB 無線LAN Bluetooth Windows11 Pro ノートパソコン Office付き 中古","21800","1","[SP4180]"
"0","000000001996","w-hpx430g302","【訳あり】 HP ProBook 430 G3 WEBカメラ 13.3インチ 第6世代 Core i5 6200U メモリ8GB 新品SSD256GB 無線LAN Bluetooth Windows11 Pro ノートパソコン Office付き 中古","22800","1","[SP4180]"
"0","000000001997","w-hpx430g303","【訳あり】 HP ProBook 430 G3 WEBカメラ 13.3インチ 第6世代 Core i5 6200U メモリ8GB 新品SSD256GB 無線LAN Bluetooth Windows11 Pro ノートパソコン Office付き 中古","23800","1","[SP4180]"
"0","000000001998","w-hpx430g304","【訳あり】 HP ProBook 430 G3 WEBカメラ 13.3インチ 第6世代 Core i5 6200U メモリ8GB 新品SSD256GB 無線LAN Bluetooth Windows11 Pro ノートパソコン Office付き 中古","23800","1","[SP4180]"
"0","000000001999","w-nemvk26mch01","【訳あり】 NEC VersaPro VK26M/C-H 13.3インチ 第4世代 Core i5 4300M メモリ8GB 新品SSD256GB DVDマルチ 無線LAN Bluetooth Windows11 Pro ノートパソコン Office付き 中古","16800","0","[SP4180]"
"0","000000002000","w-nervcvk27mck01","【訳あり】 NEC VersaPro UltraLite タイプVC VK27M/C-K 13.3インチ 第4世代 Core i5 4310M メモリ8GB 新品SSD128GB DVDROM 無線LAN Bluetooth Windows11 Pro ノートパソコン Office付き 中古","15800","0","[SP4170]"
"0","000000002001","w-torb35r03","【訳あり】 東芝 dynabook Satellite B35/R 15.6インチ 第5世代 Celeron 3205U メモリ8GB 新品SSD256GB テンキー 無線LAN Bluetooth Windows11 Pro ノートパソコン Office付き 中古","14800","0","[SP4180]"
"0","000000002002","w-toxr634l01","【訳あり】 東芝 R634/L 13.3インチ 第4世代 Core i7 4500U メモリ8GB 新品SSD256GB 無線LAN Bluetooth Windows11 Pro ノートパソコン Office付き 中古","21800","1","[SP4180]"
"0","000000002003","d-hpr400g5sf03","HP ProDesk 400 G5 SF 第8世代 Core i5 8500 メモリ16GB SSD256GB DVDROM Windows11 Pro デスクトップパソコン Office付き 中古","34800","0","[SP2910]"
"0","000000002004","d-hpr600g2sf02","HP ProDesk 600 G2 SF 第6世代 Core i5 6500 メモリ8GB 新品SSD256GB DVDROM Windows11 Pro デスクトップパソコン Office付き 中古","23800","0","[SP4430]"
"0","000000002005","d-hpr800g3sf03","HP EliteDesk 800 G3 SF 第7世代 Core i5 7600 メモリ8GB 新品SSD256GB DVDROM Windows11 Pro デスクトップパソコン Office付き 中古","26800","0","[SP4440]"
"0","000000002006","d-nermjm30b301","NEC Mate MJM30/B-3 第8世代 Core i5 8500 メモリ8GB 新品SSD256GB DVDROM Windows11 Pro デスクトップパソコン Office付き 中古","29800","1","[SP4430]"
"0","000000002007","d-nermkm28l301","NEC Mate MKM28/L-3 第8世代 Core i5 8400 メモリ8GB 新品SSD256GB DVDROM Windows11 Pro デスクトップパソコン Office付き 中古","29800","4","[SP4430]"
"0","000000002008","n-hpx450g506","HP ProBook 450 G5 WEBカメラ 15.6インチ 第7世代 Core i5 7200U メモリ16GB SSD512GB テンキー 無線LAN Bluetooth Windows11 Pro ノートパソコン Office付き 中古","35800","0","[SP1170]"
"0","000000002009","d-hpr400g5sf03b","HP ProDesk 400 G5 SF 22型ワイド液晶セット 第8世代 Core i5 8500 メモリ16GB SSD256GB DVDROM Windows11 Pro デスクトップパソコン Office付き 中古","42800","0","[SP5190]"
"0","000000002010","d-hpr600g2sf02b","HP ProDesk 600 G2 SF 22型ワイド液晶セット 第6世代 Core i5 6500 メモリ8GB 新品SSD256GB DVDROM Windows11 Pro デスクトップパソコン Office付き 中古","31800","0","[SP5180]"
"0","000000002011","d-hpr800g3sf03b","HP EliteDesk 800 G3 SF 22型ワイド液晶セット 第7世代 Core i5 7600 メモリ8GB 新品SSD256GB DVDROM Windows11 Pro デスクトップパソコン Office付き 中古","34800","0","[SP5190]"
"0","000000002012","d-nermjm30b301b","NEC Mate MJM30/B-3 22型ワイド液晶セット 第8世代 Core i5 8500 メモリ8GB 新品SSD256GB DVDROM Windows11 Pro デスクトップパソコン Office付き 中古","37800","1","[SP5180]"
"0","000000002013","d-nermkm28l301b","NEC Mate MKM28/L-3 22型ワイド液晶セット 第8世代 Core i5 8400 メモリ8GB 新品SSD256GB DVDROM Windows11 Pro デスクトップパソコン Office付き 中古","37800","4","[SP5180]"
"0","000000002014","d-nermkm30b502","NEC Mate MKM30/B-5 第9世代 Core i5 9500 メモリ8GB 新品SSD256GB DVDROM Windows11 Pro デスクトップパソコン Office付き 中古","34800","3","[SP4430]"
"0","000000002015","n-acf557202","Acer Aspire F5-572 WEBカメラ 15.6インチ 第6世代 Core i7 6500U メモリ8GB 新品SSD256GB DVDROM テンキー 無線LAN Bluetooth Windows11 Pro ノートパソコン Office付き 中古","34800","1","[SP4180]"
"0","000000002016","n-fuxa579b03","富士通 LIFEBOOK A579/B 15.6インチ 第8世代 Core i5 8365U メモリ8GB SSD256GB 無線LAN Bluetooth Windows11 Pro ノートパソコン Office付き 中古","31800","0","[SP4260]"
"0","000000002017","n-hpx840aerog802","HP EliteBook 840 Aero G8 WEBカメラ 14インチ 第11世代 Core i5 1135G7 メモリ8GB 新品NVMe SSD250GB 無線LAN Bluetooth Windows11 Pro ノートパソコン Office付き 中古","49800","0","[SP4340]"
"0","000000002018","n-hpxstudiog502","HP ZBook Studio G5 WEBカメラ 15.6インチ 第9世代 Core i7 9850H メモリ16GB NVMe SSD1TB 無線LAN Bluetooth Windows11 Pro ノートパソコン Office付き 中古","56800","0","[SP1040]"
"0","000000002019","n-hpxx36006","タッチパネル HP Spectre x360 13-ap0039TU WEBカメラ アッシュブラック 13.3インチ 第8世代 Core i7 8565U メモリ16GB 新品NVMe SSD250GB 無線LAN Bluetooth Windows11 Pro ノートパソコン Office付き 中古","51800","0","[SP4830]"
"0","000000002020","n-mp2420la02","ASUS ASUSPRO P2420LA P2420LA-WO0687R WEBカメラ 14インチ 第5世代 Core i3 5005U メモリ8GB 新品SSD256GB DVDマルチ 無線LAN Bluetooth Windows11 Pro ノートパソコン Office付き 中古","18800","0","[SP4180]"
"0","000000002021","n-nervk26mch03","NEC VersaPro VK26M/C-H 13.3インチ 第4世代 Core i5 4300M メモリ8GB 新品SSD128GB DVDROM 無線LAN Bluetooth Windows11 Pro ノートパソコン Office付き 中古","17800","1","[SP4170]"
"0","000000002022","n-nexvk245bu02","NEC VersaPro UltraLite タイプVB VK245/B-U WEBカメラ 12.5インチ 第6世代 Core i5 6300U メモリ8GB 新品SSD256GB 無線LAN Bluetooth Windows11 Pro ノートパソコン Office付き 中古","25800","0","[SP4180]"
"0","000000002023","n-nexvkm16b602","NEC VersaPro VKM16/B-6 13.3インチ 第8世代 Core i5 8365U メモリ8GB NVMe SSD256GB 無線LAN Bluetooth Windows11 Pro ノートパソコン Office付き 中古","31800","0","[SP4870]"
"0","000000002024","n-nexvkt16x302","NEC VersaPro VKT16/X-3 15.6インチ 第8世代 Core i5 8250U メモリ8GB SSD256GB 無線LAN Bluetooth Windows11 Pro ノートパソコン Office付き 中古","31800","2","[SP2740]"
"0","000000002025","n-toxr63m05","東芝 dynabook R63/M WEBカメラ 13.3インチ 第8世代 Core i5 8250U メモリ8GB SSD256GB 無線LAN Bluetooth Windows11 Pro ノートパソコン Office付き 中古","31800","0","[SP4160]"
"0","000000002026","n-xux391ua02","ASUS ZenBook S UX391UA WEBカメラ バーガンディレッド 13.3インチ 第8世代 Core i5 8250U メモリ8GB SSD256GB 無線LAN Bluetooth Windows11 Home ノートパソコン Office付き 中古","33800","0","[SP4150]"
"0","000000002027","n-asxs330ua02","ASUS VivoBook S13 S330UA アイシクルゴールド 13.3インチ 第8世代 Core i5 8250U メモリ8GB 新品NVMe SSD250GB 無線LAN Bluetooth Windows11 Home ノートパソコン Office付き 中古","34800","1","[SP4830]"
"0","000000002028","n-asxux305ua02","ASUS ZenBook UX305UA WEBカメラ Windows11 Home 13.3インチ 第6世代 Core i5 6200U メモリ8GB SSD256GB 無線LAN Bluetooth ノートパソコン Office付き 中古","25800","1","[SP4150]"
"0","000000002029","n-fura576n01","富士通 LIFEBOOK A576/N 15.6インチ 第6世代 Core i5 6300U メモリ16GB 新品SSD256GB DVDROM テンキー 無線LAN Bluetooth Windows11 Pro ノートパソコン Office付き 中古","33800","0","[SP4180]"
"0","000000002030","n-fura579cx02","富士通 LIFEBOOK A579/CX WEBカメラ 15.6インチ 第8世代 Core i3 8145U メモリ16GB 新品SSD256GB DVDROM テンキー 無線LAN Bluetooth Windows11 Pro ノートパソコン Office付き 中古","31800","0","[SP4180]"
"0","000000002031","n-fuxuh55m02","富士通 LIFEBOOK UH55/M WEBカメラ Windows11 Home タッチパネル ガーネットレッド 13.3インチ 第4世代 Core i5 4200U メモリ8GB 新品SSD256GB 無線LAN Bluetooth ノートパソコン Office付き 中古","21800","0","[SP4180]"
"0","000000002032","n-lert440p02","Lenovo ThinkPad T440p WEBカメラ 14インチ 第4世代 Core i3 4000M メモリ8GB 新品SSD256GB DVDROM 無線LAN Bluetooth Windows11 Pro ノートパソコン Office付き 中古","17800","1","[SP4180]"
"0","000000002033","n-nervut16f901","NEC VersaPro VUT16/F-9 WEBカメラ 15.6インチ 第10世代 Core i5 10210U メモリ8GB 新品SSD256GB DVDROM テンキー 無線LAN Bluetooth Windows11 Pro ノートパソコン Office付き 中古","45800","0","[SP4680]"
"0","000000002034","n-nexvkt16b701","NEC VersaPro UltraLite タイプVB VKT16/B-7 WEBカメラ 13.3インチ 第10世代 Core i5 10210U メモリ8GB 新品NVMe SSD250GB 無線LAN Bluetooth Windows11 Pro ノートパソコン Office付き 中古","45800","1","[SP4830]"
"0","000000002035","n-paxcfnx401","Panasonic Let's note CF-NX4 WEBカメラ 12.5インチ 第5世代 Core i5 5300U メモリ8GB 新品SSD256GB 無線LAN Bluetooth Windows11 Pro ノートパソコン Office付き 中古","21800","0","[SP4180]"
"0","000000002036","n-soxvjs111d12n01","VAIO(SONY) S11 VJS111D12N WEBカメラ 11.6インチ 第6世代 Core i5 6200U メモリ4GB 新品NVMe SSD250GB 無線LAN Bluetooth Windows11 Pro ノートパソコン Office付き 中古","22800","1","[SP4830]"
"0","000000002037","n-soxvjs131c11n01","VAIO(SONY) S13 VJS131C11N WEBカメラ 13.3インチ 第6世代 Core i5 6200U メモリ8GB 新品NVMe SSD250GB 無線LAN Bluetooth Windows11 Pro ノートパソコン Office付き 中古","25800","6","[SP4830]"
